pair_address,token_address,estrato,sync_count,mint_count,burn_count,transfer_count,token0_decimals,token1_decimals,first_block,last_block,lifespan_blocks,active_days,last_event_type,terminal_burn_flag,transfers_count,unique_senders,unique_recipients,total_value,top3_n,concentration_top3,burn_ratio
0x6fdde02b6addaa246c6fb9ab93e79801aaa286a4,0xaad68218c3ea6889529206b37840f85da31b7ef4,bajo,24,1,2,6,18,18,12780794.0,12780952.0,158.0,0.022268518518518517,burn,1.0,33.0,12.0,18.0,3.389121068577792e+33,16.0,0.48484848484848486,1.0
0x0479a90fecd190297faf709ea7b55007fdc34f1c,0xfc50b445b22a1da3770435c9a84b2efbff96b911,bajo,7,1,1,4,18,18,12287432.0,12287606.0,174.0,0.02994212962962963,burn,1.0,9.0,4.0,8.0,3.97709265789111e+30,4.0,0.4444444444444444,0.5
0x560db4326f2cc4f0e307bac94c768cdf5ff8b11b,0xc58ffde21aa91e436e349c31daa6e0e90d6989f0,bajo,9,1,1,4,18,18,12752357.0,12752419.0,62.0,0.008680555555555556,burn,1.0,13.0,7.0,8.0,5.898758843881874e+28,8.0,0.6153846153846154,0.5
0x3b1754c2c354535b022259a3df912ef482614f50,0xc84bfbda0823d92f3681dc2f6cc4774c1b6e570a,bajo,13,1,1,4,18,18,12754949.0,12756769.0,1820.0,0.28072916666666664,burn,1.0,16.0,4.0,14.0,2.9077620917826922e+23,5.0,0.3125,0.5
0xa4a172af49310754a0b33e7d78563ccc54a96123,0x5fddcb203874f17ff91a5d3d44c57a11b2026895,bajo,10,1,1,4,18,18,11053462.0,11064193.0,10731.0,1.6300231481481482,burn,1.0,12.0,5.0,9.0,3.6309172194429796e+22,6.0,0.5,0.5
0x7ca67937881e31ca83d63a12c20daca1dd92288a,0x823750c06f5f1c597312c764d3905fa3252a16f7,bajo,15,1,1,4,18,18,12858564.0,12859913.0,1349.0,0.2029513888888889,burn,1.0,19.0,6.0,15.0,56555806722711.0,7.0,0.3684210526315789,0.5
0x477f2c9c0d59b965f3b0792edb6926530feb3796,0xda7575e9a1b56a7b153d8151d88667905053aabf,bajo,26,1,1,4,18,18,12908598.0,12909273.0,675.0,0.10056712962962963,burn,1.0,32.0,8.0,25.0,2.8911325158925445e+27,9.0,0.28125,0.5
0xd07d30145b84751d67f14989775dd0ed9097f5f0,0xc0d059b0fa2c5dd17c5641c5b3ef812f0d39a673,bajo,10,1,1,4,18,2,10723803.0,10723855.0,52.0,0.009606481481481481,burn,1.0,12.0,7.0,8.0,4278234.0,7.0,0.5833333333333334,0.5
0x0ea74b62383d146b5e53f7bba5247ba958e48a04,0x84953053240972668ff24b7e8720b180f84d202c,bajo,7,1,1,4,18,18,10792763.0,10792917.0,154.0,0.019479166666666665,burn,1.0,9.0,6.0,5.0,3.750319197489317e+23,7.0,0.7777777777777778,0.5
0x8f5fda53fdaa55dd3c1bf3dabdd14b07eb8e70c3,0x3d50b0ba1dd2b1865b71fb7fdffedced06a6cd51,bajo,13,1,1,4,18,18,11031604.0,11031724.0,120.0,0.019085648148148147,burn,1.0,14.0,6.0,9.0,7.398758529558289e+21,8.0,0.5714285714285714,0.5
0xde9ba99a2be78de37a2eb1e22c9d6bb36ffe5419,0x67520897d47dcbfc4da681db17ae1d3b1612751a,bajo,11,1,1,4,18,18,11882532.0,11885658.0,3126.0,0.48105324074074074,sync,0.0,13.0,5.0,11.0,7.227423144653757e+25,5.0,0.38461538461538464,0.5
0xfb0121abd0ae5ab93f50d9822a7c3c0ea26c93c6,0x462e32447621a1521f71690b6548293f9bbcb3dd,bajo,20,5,4,14,18,18,12764073.0,12765192.0,1119.0,0.17761574074074074,burn,1.0,30.0,6.0,9.0,6.661696839453208e+26,18.0,0.6,0.6666666666666666
0xefae4122181fad45af6ea91684c567bd5c8f680c,0x783ea55dffbf30e7c76dd1d7ebe6d95135f77d25,bajo,16,1,1,4,18,18,11176896.0,11177601.0,705.0,0.11,burn,1.0,18.0,4.0,10.0,1.507647492832692e+24,10.0,0.5555555555555556,0.5
0x401c295b3163d61502cb24a1f69f3c798abcec13,0xb82f7dbcf3e84d1233d617e9fe036fd28373904b,bajo,9,1,1,4,18,18,12602501.0,12602783.0,282.0,0.04626157407407407,burn,1.0,12.0,4.0,11.0,2.8542125552673275e+23,4.0,0.3333333333333333,0.5
0xc9a3f0eb3ffe969c93ec339ac9c4bc981274aaca,0xae8bf6b79fb21270ef38eb37ddf507fe08419b95,bajo,9,1,1,5,18,18,11167142.0,11277090.0,109948.0,16.868819444444444,burn,1.0,12.0,8.0,8.0,2.3849538269859335e+21,7.0,0.5833333333333334,0.5
0x4cad007d3213ad4d9885e8486eb6c1c85caf5166,0x93908742c6572b61e4b59c8131ef065539e5f676,bajo,21,1,1,4,18,18,12428474.0,12428528.0,54.0,0.008055555555555555,burn,1.0,31.0,12.0,18.0,3.202195107796434e+29,16.0,0.5161290322580645,0.5
0x82dce86e1b177df548cee5851e6163c1a2e7b4f9,0x6554bd8c136ab9aabf83a6452480b2ee02b2c580,bajo,13,1,1,4,18,18,10368356.0,10368481.0,125.0,0.021145833333333332,burn,1.0,17.0,6.0,11.0,4.0172119329261264e+24,9.0,0.5294117647058824,0.5
0xd776124ffa1093be0910b9936a9d0d929789b586,0x0c6db2f62fd5d1b468c0564d62cb37fcc8d2894d,bajo,23,1,1,4,18,18,12499821.0,12500062.0,241.0,0.03528935185185185,burn,1.0,25.0,7.0,21.0,4.171489591268728e+33,7.0,0.28,0.5
0xef23060a7ebcb441cb782ee24b90e44baa17390a,0x1466668271c9569720dca8752edac582163a3e99,bajo,23,3,1,6,18,18,12596490.0,12611079.0,14589.0,2.2571412037037035,sync,0.0,28.0,10.0,11.0,6.511696150513433e+33,18.0,0.6428571428571429,0.25
0x1ed7f5acf7079652799f28eefed723192f2a89ee,0x4f777064783c86198c20e4039e0553b3fca36522,bajo,20,1,1,4,18,18,11740213.0,11797423.0,57210.0,8.813425925925927,burn,1.0,31.0,12.0,12.0,1.6504681800884596e+21,17.0,0.5483870967741935,0.5
0xa86e0b0661a1fdfd0a22f2e3f3463e0e942b9985,0x6b70e87cb685e9992303ff4b730bbb09841693f1,bajo,21,1,0,4,18,18,12646488.0,12665827.0,19339.0,3.0060185185185184,sync,0.0,24.0,4.0,15.0,1.0000000036959352e+42,11.0,0.4583333333333333,0.0
0x3330a4206e572c7ac0f4d680567624da0bf12c29,0x6dabb64c6e66b53de22cb46a7d0aacc226d99b40,bajo,7,2,1,5,18,18,11038760.0,11038900.0,140.0,0.02304398148148148,burn,1.0,8.0,3.0,6.0,2.7671372406337894e+22,5.0,0.625,0.3333333333333333
0x59fcb8c7fd496cb34befe5966030d70216bc494c,0xd6f36dafca99ed780169470f3fe58d631d011968,bajo,26,1,1,4,18,18,11278381.0,11278607.0,226.0,0.031469907407407405,burn,1.0,84.0,10.0,20.0,2.2057179945380203e+23,59.0,0.7023809523809523,0.5
0xdbe085bb5033629680035903b8a3a9e19e3c059a,0xc1872bc6b4022a4a4de9adcaf3eeb45a058ad0b7,bajo,19,1,1,4,18,18,10896233.0,10901654.0,5421.0,0.8202546296296296,burn,1.0,22.0,5.0,17.0,3.64522509499997e+23,8.0,0.36363636363636365,0.5
0x61e7e02685bf139df8b6b5b3f927f4d31feb9cef,0xa82e281f952823cff96536715a40e4deec537a11,bajo,8,1,1,4,18,18,12304088.0,12305657.0,1569.0,0.23575231481481482,burn,1.0,10.0,4.0,9.0,3.83990333657928e+33,4.0,0.4,0.5
0x9ef0d1c8024e2474562e2eea1ec68d17e04f01bc,0xebb7553280db4a03ba715a4fcdfe432872d2fb70,bajo,10,1,1,4,18,18,12599933.0,12600177.0,244.0,0.039386574074074074,burn,1.0,14.0,4.0,12.0,2.9549025554002193e+27,5.0,0.35714285714285715,0.5
0x444b9d22062b8fea313e58c3211db3f010711b9e,0x6822e298a27b93a3051422c5257242499d03384f,bajo,9,1,1,4,18,18,11554162.0,11555155.0,993.0,0.15474537037037037,burn,1.0,13.0,6.0,11.0,6.876492737327194e+21,5.0,0.38461538461538464,0.5
0x984e219b9f210944b751d462822a25d14a55a1a1,0xef455340e0cd66f3cdaecc866b25e17d731d5854,bajo,8,1,1,4,18,18,11059679.0,11060294.0,615.0,0.09766203703703703,burn,1.0,10.0,4.0,6.0,3.978944279004517e+22,7.0,0.7,0.5
0xbe01acba35aa5f7c2535146889d4d6b3c099e784,0x209ecf397db6c176239e870b127844a4a2acba66,bajo,18,1,3,8,18,18,12282032.0,12287952.0,5920.0,0.9221875,burn,1.0,22.0,4.0,16.0,3.5831196358998805e+27,9.0,0.4090909090909091,1.5
0xc62e8eb54e2a84aa2cabfe8dad3e0ed32f6ceac9,0xb026c23976347f6ae63485eea60ef3a8045f5dd4,bajo,9,1,1,4,18,18,11110790.0,11110921.0,131.0,0.020092592592592592,burn,1.0,11.0,6.0,7.0,5.128412090854939e+21,7.0,0.6363636363636364,0.5
0x0bae62bddf8e6254210fcb2dc1b70ad4b32617e1,0x75d70648eeee39c4f4faae66222a7024e23d08ce,bajo,12,1,1,4,18,18,11190060.0,11190370.0,310.0,0.05233796296296296,burn,1.0,20.0,3.0,12.0,6.423757674417538e+23,11.0,0.55,0.5
0x4a452e69a2a5c9573b6a6f49ff45478ff35f8803,0x5988639a14cf138cf0db1853ad35d8b9584c5a73,bajo,11,1,0,2,18,18,12338442.0,13015430.0,676988.0,105.31648148148147,sync,0.0,669.0,24.0,650.0,1.057829318469966e+33,16.0,0.02391629297458894,0.0
0x0358e5e3426bba14c45c270038adbff7f9bac6a4,0x2141f685b9e222ccf5c5a906d41af4cbe83c2067,bajo,24,1,1,4,18,18,12516351.0,12516710.0,359.0,0.05844907407407408,burn,1.0,28.0,9.0,18.0,3.0910962933181556e+33,11.0,0.39285714285714285,0.5
0x6011047d7352b55c1f81903502e737b632ea5ba9,0xd7f95d5973ae780555ef1c4bd2911f98826c0c36,bajo,8,1,1,4,18,18,10717528.0,10720243.0,2715.0,0.41327546296296297,burn,1.0,11.0,7.0,8.0,4.915451119831602e+25,6.0,0.5454545454545454,0.5
0x59a48fd50074b46c80ba1537c9e3b6f65f1e3db8,0x95530695f04978b5732bb30c655fafd4c6a0efdb,bajo,13,1,1,4,18,18,12675817.0,12679242.0,3425.0,0.5300694444444445,burn,1.0,16.0,6.0,13.0,3.088392421723596e+31,6.0,0.375,0.5
0xea1611107d4d867082ad8d0f24c063f136ae036d,0xf809b5e2eb2d882900dd48d25dcf2b117807af63,bajo,23,1,0,3,18,18,12823382.0,12824103.0,721.0,0.11091435185185185,sync,0.0,25.0,5.0,18.0,1.7119988815985414e+33,9.0,0.36,0.0
0x765025186bd8c0e3b2d124272b453b6343a1ecfa,0x29e57462f186022773b65d47dc6fe63b010ad826,bajo,10,1,1,4,18,18,12649680.0,12649909.0,229.0,0.03245370370370371,burn,1.0,13.0,5.0,11.0,2.9691843908623138e+31,5.0,0.38461538461538464,0.5
0x3a22ace6feebb3d51f2063b92010e3a1a7e441ca,0x3b38f76d46342c3e0ac8ea32dcd2bc8cba9e696a,bajo,8,1,1,4,18,18,12537077.0,12537668.0,591.0,0.09461805555555555,burn,1.0,10.0,4.0,9.0,1.9982330536121296e+33,4.0,0.4,0.5
0x8456811c8d46d733a1fad6508df1e378b47e0f82,0x9dd350e30fc1ebb40bdaf9aef061269869602fb1,bajo,18,1,1,4,18,18,10853836.0,10854335.0,499.0,0.07453703703703704,burn,1.0,21.0,10.0,11.0,1.003509365351572e+26,13.0,0.6190476190476191,0.5
0x5fea6803e24bc5272548de9799a35174bb816c07,0x467b62e8effc0a29a2961d1e7b84470054bbe90f,bajo,10,3,3,10,18,18,11298817.0,11301771.0,2954.0,0.45296296296296296,sync,0.0,14.0,4.0,4.0,7.579242509919997e+22,13.0,0.9285714285714286,0.75
0x834df1dc6a4e7d2546754e08029ca2b340e5938c,0x99f106c1cbe266613fbaf8bf5ef5c07d0e6d222f,bajo,24,1,1,4,18,18,12127077.0,12158832.0,31755.0,4.891365740740741,burn,1.0,27.0,4.0,25.0,2.0773992865233067e+26,5.0,0.18518518518518517,0.5
0x26e3c8cda8f7a4dbd448dcb449e7c2a0d662fe33,0x4a364a09cb3d9b316fde7158fb9d01139e5ec8fa,bajo,16,1,1,4,18,18,10823542.0,10825781.0,2239.0,0.3422685185185185,burn,1.0,220.0,8.0,116.0,2.0707034687504697e+24,11.0,0.05,0.5
0xd783feed2daa41f4d624bc2462a87002c65c5d6a,0xf90d01e8646b8caadcec6770aad3d6445541f53e,bajo,7,1,1,4,18,18,10798162.0,10798789.0,627.0,0.09537037037037037,burn,1.0,9.0,5.0,7.0,1.7039276617145092e+25,5.0,0.5555555555555556,0.5
0x09d1ac76a440df1c49ab43e62717035f80e5254a,0xdf659651a5082065acf219dc2904954ad1ecd16d,bajo,6,1,1,4,18,18,10963444.0,10967970.0,4526.0,0.6992013888888889,burn,1.0,8.0,5.0,5.0,1.2104437017592814e+23,6.0,0.75,0.5
0xd6cd2cea82cd22c5dfc9171d730e181e364828f7,0x3554dfb77e657d36708070124cf42b1f5528c9b9,bajo,25,1,1,4,18,18,10991818.0,10992029.0,211.0,0.036689814814814814,burn,1.0,27.0,4.0,18.0,3.489452277941571e+24,12.0,0.4444444444444444,0.5
0xd86d9063a92bd7354eda9b0da4e8bef7ff784e1e,0x4c7018aef40cd1cd6cd58a60cebe1112c39ea2c9,bajo,8,1,0,4,18,18,11226656.0,11226879.0,223.0,0.03594907407407407,sync,0.0,10.0,5.0,6.0,1.352447786810766e+27,7.0,0.7,0.0
0xfa80a460986d8d00ca63639c2a2fd9ea36d73151,0x2433e9f0108703fdc5a0a6c4c8dea66f68d08a96,bajo,10,1,1,4,18,18,11156057.0,11156333.0,276.0,0.0431712962962963,burn,1.0,22.0,4.0,8.0,1.658683471336449e+23,17.0,0.7727272727272727,0.5
0x8ee0619c1a78b7682476552794ecada5c8af7bba,0x4e22f53a63ec32d68c6dda1a5b6fe215b65fb640,bajo,9,1,1,4,18,18,12731669.0,12731685.0,16.0,0.0022685185185185187,burn,1.0,16.0,6.0,8.0,2.553591107210524e+33,10.0,0.625,0.5
0x91f5d31122bf9486a27cf450e64373567bae0105,0x08d4cceecd7f3e5f0fa3a69cd98e327714f60579,bajo,7,1,1,4,18,18,10669595.0,10669888.0,293.0,0.04304398148148148,burn,1.0,9.0,6.0,6.0,7.780466567190215e+25,6.0,0.6666666666666666,0.5
0xefbdfab395017c460c92527e1718f5f4771ca4d7,0x5e1213724a34929bac252a7874514554437ebc9b,bajo,15,1,1,4,18,18,11691870.0,11696826.0,4956.0,0.7554166666666666,burn,1.0,16.0,4.0,13.0,2.0064048771284547e+24,6.0,0.375,0.5
0xeb8b3a5b9aa3a6ecff5530a4788ff2dcb85331ea,0xb188ba54fa07707244ab75e0e53aac9aabf88ca5,bajo,14,1,1,4,18,18,11051503.0,11051696.0,193.0,0.028506944444444446,burn,1.0,18.0,9.0,8.0,2.5013497820718207e+21,13.0,0.7222222222222222,0.5
0xd88d19107afa26ea690f34d6b068d106b5b2ed88,0x59252aca25e8b09704fd24aad67a3f2ab19b9a09,bajo,26,1,1,4,18,18,10282388.0,10282868.0,480.0,0.07407407407407407,burn,1.0,30.0,15.0,15.0,6.91175103400042e+25,18.0,0.6,0.5
0x3c9f53deb033a009da8f5a6de2f069c9ec887465,0x33a70062ed0debe24628d46b9f145ace2f160f8d,bajo,19,1,1,4,18,18,11407455.0,11412871.0,5416.0,0.838125,burn,1.0,25.0,4.0,20.0,5.87052251610465e+23,8.0,0.32,0.5
0x4e33cd379c557f7ff43b330517180dbab1571ab2,0xc2856a8310af421a2a65de16428c2dec6ceacb36,bajo,11,1,1,4,18,18,10387675.0,10398390.0,10715.0,1.6545254629629629,burn,1.0,79.0,24.0,49.0,3.010154686974712e+25,14.0,0.17721518987341772,0.5
0xe7a04028830238e12c26c533b66478c6808b06a6,0xd9224924a5e4247af4a252c02d059143e56fc947,bajo,24,1,1,4,18,18,11474601.0,11489832.0,15231.0,2.3308449074074074,burn,1.0,58.0,9.0,39.0,1.7553731965675883e+24,13.0,0.22413793103448276,0.5
0x1fe2c07f58d0b5d248fe7da9cc690b4ae92a701f,0xcb6b9c92ccd628b735d3c1ddd1c67fdeeb5dcccc,bajo,17,1,1,4,18,18,10625109.0,10625134.0,25.0,0.003703703703703704,burn,1.0,19.0,8.0,12.0,3.251590082566493e+26,9.0,0.47368421052631576,0.5
0x66ddbbdf5fad6bc50f3d57c9cdfdace79d03334e,0x117ead38f68a05212b95f3b72ddab30beb9a867e,bajo,9,1,1,4,18,18,12459758.0,12459813.0,55.0,0.007291666666666667,burn,1.0,12.0,5.0,10.0,3.070245507280079e+33,5.0,0.4166666666666667,0.5
0x2c00b041fd3848b6521e277f1f664194d64cc273,0xc0d79cd043de0a3bfab67211b7f196596f0fa7e1,bajo,15,1,1,4,18,18,11062543.0,11065322.0,2779.0,0.42613425925925924,burn,1.0,101.0,8.0,94.0,4.254275149020433e+23,10.0,0.09900990099009901,0.5
0x1bb6728de2af71c3af9f2219e5e765d2ad421f77,0x02f61fd266da6e8b102d4121f5ce7b992640cf98,bajo,25,1,2,6,18,18,10767404.0,13046568.0,2279164.0,351.7781712962963,sync,0.0,517.0,257.0,118.0,3.0742725141594566e+26,312.0,0.6034816247582205,1.0
0x6e22797b4d52d095d9423dc85be6fe7bdcbecf8b,0xed32fcf6075f262066a54945dd0919b4f465019c,bajo,6,1,1,4,18,18,12598200.0,12598514.0,314.0,0.04898148148148148,burn,1.0,8.0,4.0,7.0,3.9472637138298036e+23,4.0,0.5,0.5
0xcaea00545d64216f169fc157d7ea10910b56fcc7,0x8f87afe27ed3bd3a089cc2605b8d4b995d46f053,bajo,11,1,1,4,18,18,11005151.0,11006836.0,1685.0,0.2740740740740741,burn,1.0,13.0,5.0,11.0,248271997866059.0,5.0,0.38461538461538464,0.5
0x89b253ed777fecbd2d7613be233ecdc1f2e3a275,0xab022252b028f7405ac0148bdd4fbd42ef80ea52,bajo,6,1,1,4,18,18,10975802.0,10977569.0,1767.0,0.2780787037037037,burn,1.0,8.0,6.0,5.0,3.3125258683694277e+22,6.0,0.75,0.5
0xb2d10ecda4a5dc5694c02d7ccd47e8e45c853ee7,0x4090ad3e51088f305c889dd30f524d91811501de,bajo,10,1,1,4,18,18,12711429.0,12713394.0,1965.0,0.29747685185185185,burn,1.0,14.0,4.0,12.0,3.516508119145296e+24,5.0,0.35714285714285715,0.5
0xf0da89ff47675570a42e640fc45a08a3f1cee02a,0x164e07ae48ca7774663e90732d44b324f2e3c679,bajo,8,1,1,4,0,18,10329873.0,11740237.0,1410364.0,217.1537962962963,burn,1.0,17.0,10.0,11.0,7374616.0,9.0,0.5294117647058824,0.5
0xb37811ba8066fd202ce029c592d53fb4921b6830,0xc3c735ddb1982593eaddceb26f3fac007bc5827a,bajo,12,1,1,4,18,18,11554649.0,11562561.0,7912.0,1.2073148148148147,burn,1.0,14.0,4.0,10.0,1.7155418324062898e+23,7.0,0.5,0.5
0xdb32c06b9f75c7bedcd9ab257e86b82f6c683f2e,0x5095253483c3d7568997141c99f06bbb7971e888,bajo,11,1,1,4,18,18,10687613.0,10688697.0,1084.0,0.16167824074074075,burn,1.0,16.0,8.0,10.0,3.8587538258031254e+25,8.0,0.5,0.5
0xfdb1923fde6cc9fe0d2d12231a473d749a1b3950,0xf292bf13948400992a93b85c5c134422af86e0e7,bajo,17,1,1,4,18,18,12580485.0,12580687.0,202.0,0.031226851851851853,burn,1.0,21.0,4.0,18.0,3.450906471095876e+28,6.0,0.2857142857142857,0.5
0xea857d0a7dc93b31cc64a45098fdb8b90b96cecc,0xbdb3802dfb079ad5e7029a03ff43159866e5f001,bajo,11,1,1,4,18,18,11321210.0,11322241.0,1031.0,0.15814814814814815,sync,0.0,13.0,6.0,8.0,3.8409682027566236e+24,8.0,0.6153846153846154,0.5
0x5e98804215a2aac36dd38a662e891d8e17fcd086,0x62ab956d616c25d7887e685cf3299fba8505e34b,bajo,25,2,2,7,18,18,12704850.0,12706216.0,1366.0,0.21141203703703704,burn,1.0,43.0,15.0,29.0,3.516331520175076e+21,15.0,0.3488372093023256,0.6666666666666666
0x0f333d3545ea0291ae74e324a1d165be9d90c6a9,0x45887c4a6d7f1347fa823dfb3e5a6a342cf5808d,bajo,17,1,1,4,18,18,10567334.0,10567394.0,60.0,0.008645833333333333,burn,1.0,19.0,9.0,13.0,1.5967020366201773e+25,9.0,0.47368421052631576,0.5
0xa5e0834e225930d4a7894284467548887050d6b7,0x1de4918a33bad1d7f812ee82f9e993df7d769cac,bajo,20,1,2,6,18,18,11479875.0,11479933.0,58.0,0.008680555555555556,burn,1.0,21.0,8.0,10.0,1341376711795663.0,12.0,0.5714285714285714,1.0
0xc23124487bd37e037d5bddeb08f0828a9ba7e5bf,0xd020efbf200cd736a7cd0395474ada868550a53a,bajo,8,1,1,4,18,18,10711213.0,10711521.0,308.0,0.04960648148148148,burn,1.0,12.0,8.0,9.0,8.038299769890113e+23,6.0,0.5,0.5
0x4241e06fceb434b397b8aa76996e0a57728ffd1f,0xa200ca694e55ba4ff82b100f508bf540a20790cb,bajo,10,1,1,4,18,18,10677881.0,10678224.0,343.0,0.05694444444444444,burn,1.0,12.0,8.0,7.0,4.411636451338581e+25,8.0,0.6666666666666666,0.5
0xe1954aba03c1fc8f750163d382d264fc72dd7a5c,0x89ca3746b7cd11d2bd0f1fcad4d03be9e631dfbe,bajo,20,1,1,4,18,18,12575392.0,12575732.0,340.0,0.051770833333333335,burn,1.0,24.0,12.0,14.0,445259361999.0,13.0,0.5416666666666666,0.5
0x5060be56c9cfd8270f01df9be89ae360a7441ab4,0x61a8cb6deae0b2e73ca5f0324ccf4205e9fbbdcf,bajo,13,1,1,4,18,18,10954969.0,10955041.0,72.0,0.010983796296296297,burn,1.0,19.0,8.0,15.0,4.152003823519451e+26,7.0,0.3684210526315789,0.5
0xe9d46242c37a140c1163904e21c00180be100b63,0x100f409cb28cb2bf5d5b87404b15708a844b5208,bajo,15,1,1,4,18,18,12506645.0,12507539.0,894.0,0.13770833333333332,burn,1.0,19.0,4.0,17.0,3.3890575743522975e+28,5.0,0.2631578947368421,0.5
0xf35b8e15680d695f926ea469110e6bf5c6d6e8ff,0xf2fac5ca2ea83c680f4a25917626a433c7abacef,bajo,9,1,1,4,18,18,10204541.0,10204572.0,31.0,0.005578703703703704,burn,1.0,14.0,7.0,11.0,2.526551202143817e+25,6.0,0.42857142857142855,0.5
0xf2440168a152fab907087ebd10a70ee0a6e4504d,0x35e067c0f4311f65d1eec2e25fa12d798cece9c0,bajo,7,1,0,2,18,18,11527633.0,11546750.0,19117.0,2.921273148148148,sync,0.0,8.0,4.0,5.0,2.000007837227751e+28,6.0,0.75,0.0
0x941723d802dbb3da533b05a8418f8e168acad5f0,0x3beba5e62e710fe3e910017ecbd7954d8000e44c,bajo,22,1,2,9,18,18,12783361.0,12797544.0,14183.0,2.1958564814814814,burn,1.0,42.0,5.0,13.0,2.8087839392032656e+24,25.0,0.5952380952380952,1.0
0xb68c4188183b04991993de176d743aa2c7ec38bc,0x9eaa5973e0dad012eb3e04e2b37f76364b7135a4,bajo,7,2,2,7,9,18,12658883.0,12660095.0,1212.0,0.18104166666666666,burn,1.0,9.0,3.0,6.0,5846820387437907.0,6.0,0.6666666666666666,0.6666666666666666
0xe43982ee23e0bcfdb4223c9f25d921d87c9a3641,0x0955a73d014f0693ac7b53cfe77706dab02b3ef9,bajo,18,1,1,4,18,18,12715862.0,13035777.0,319915.0,49.958842592592596,sync,0.0,11736.0,559.0,1322.0,1.0000000002245244e+41,8907.0,0.7589468302658486,0.5
0xa0074c9c65c5674e41e3c63896597bbc590a1444,0x54287638ee712b2352392372c27f0be1da13e7d8,bajo,11,1,1,4,18,18,11210063.0,11217584.0,7521.0,1.167037037037037,burn,1.0,43.0,9.0,36.0,1.3506345847444627e+22,10.0,0.23255813953488372,0.5
0xd5cf99fb0a998bed1e6dbeeca844a2f7abf6c697,0x6edcdcdd72ae48595228537a0c156bd99f78241d,bajo,8,1,1,4,18,18,11047459.0,11047509.0,50.0,0.007847222222222222,burn,1.0,10.0,6.0,6.0,4.031645338167894e+22,7.0,0.7,0.5
0x3a3b56923a4804c55394c9740aedce0c1b46ea41,0x83fd1b757909c4b9ad490a7894ee98da4eca5fcb,bajo,14,1,1,4,18,18,11321003.0,11342870.0,21867.0,3.369733796296296,burn,1.0,16.0,4.0,12.0,3.6099828633443565e+25,6.0,0.375,0.5
0x6f737871931868e09d8458b6ffb7001db2f87f21,0xaec367c252764e61c39de84208b305f283360778,bajo,23,1,1,4,18,18,11637718.0,11639775.0,2057.0,0.32135416666666666,burn,1.0,28.0,4.0,27.0,3.489641960839526e+23,4.0,0.14285714285714285,0.5
0xad0390160909967ddeb547e00260da07660d83db,0x11cb5716e6409448dbc1096655dfd130061cd779,bajo,8,1,2,6,18,18,12727328.0,12727577.0,249.0,0.03494212962962963,burn,1.0,14.0,6.0,8.0,5.0122813870318444e+33,9.0,0.6428571428571429,1.0
0x42a668942682f6d7e242c550f06fa9562bf1241f,0x4834807440aadf5c53c03208224952b420eba267,bajo,13,1,1,4,18,18,13044403.0,13048375.0,3972.0,0.6017939814814814,burn,1.0,15.0,4.0,11.0,1.962192899456694e+24,6.0,0.4,0.5
0x7ebd24f55770cd304bd381f869b24baf7efc951a,0x3b12284c0e534e3a246457133d40a7f00b3866da,bajo,18,1,0,3,18,18,12856106.0,12856249.0,143.0,0.023252314814814816,sync,0.0,24.0,9.0,15.0,2.8618448805493404e+33,11.0,0.4583333333333333,0.0
0xf67746ae504f1b190a056d359d737b809396bb46,0xb1c98a1982b66758d5964a4d7f6e2c3e4eecc5e4,bajo,24,1,1,4,18,18,12602739.0,12605351.0,2612.0,0.40497685185185184,burn,1.0,26.0,6.0,19.0,2.2713843898276322e+31,10.0,0.38461538461538464,0.5
0x400258788194e57f5aa4e5707ac77fa7390b2170,0x91e7f0a2cdaf73c2e5e8f876e2d95dcfb0c25f1c,bajo,11,1,1,4,18,18,12674042.0,12674143.0,101.0,0.015486111111111112,burn,1.0,13.0,5.0,9.0,4.244313845940637e+29,6.0,0.46153846153846156,0.5
0x0fa8fd21de475614f0cb3e8c841cd0125847b530,0xb2e457f0faa57f14c6680b965be7d78b9cb41969,bajo,21,1,1,4,18,18,10717436.0,10717631.0,195.0,0.03375,burn,1.0,24.0,7.0,17.0,2.0410462636591192e+21,7.0,0.2916666666666667,0.5
0x0d76e2c9f7be634ac862af35e14219003289da55,0xe34aebcb54afceec95e1fe538483bd1227a840a4,bajo,19,1,1,4,18,18,10764592.0,10764638.0,46.0,0.006921296296296296,burn,1.0,22.0,9.0,16.0,1.4052194880753027e+23,9.0,0.4090909090909091,0.5
0x17ff291e2f62602216a160a89d8ef576735e993a,0xbddc40924ed5354edcdb3b959fefc26056879c52,bajo,24,1,1,4,18,18,10980571.0,10981816.0,1245.0,0.1967361111111111,burn,1.0,25.0,3.0,24.0,5.917812056077559e+22,4.0,0.16,0.5
0x82084a627e8f02292f9744e043ab092223390770,0x015edaf1914235eb2393389b52e4c0b7c074ac88,bajo,10,1,1,4,18,18,12703058.0,12703168.0,110.0,0.017175925925925924,burn,1.0,12.0,4.0,9.0,2.4558855567686973e+30,6.0,0.5,0.5
0x351ba7cf9f096db18760a28b40ebaabb3cd476fa,0x769cbae7fb9da191c6aa3d90437ba93372e5419a,bajo,6,1,1,4,18,18,12562085.0,12562325.0,240.0,0.035787037037037034,burn,1.0,14.0,8.0,11.0,1.0263939842639285e+26,6.0,0.42857142857142855,0.5
